"lng","lat"
-78.46,33.94
-78.4,33.97
-78.6,34.3
-78.1,34.6
-78.1,34.1
-77.79,34.23
-77.5,35.3
-77.7,35.2
-77.82,35.1
-76.8,35
-76.38,34.92
-76.8,34.7
-77.4,35.4
-76.7,35.2
-76.5,34.9
-77.8,34.9
-77.019,35.12
-76.32,34.98
-77.7,34.8
-77.3,35.2
-76.46,34.799
-77.7,35.1
-77.4,35.3
-77,35.3
-76.54,34.74
-76.9,35.1
-77.4,35.4
-76.55,34.7
-76.9,34.9
-76.898,34.893
-76.53,35.27
-77.56,35.42
-77.3,34.7
-77.5,34.7
-77.39,34.73
-77.32,34.71
-77.4,34.8
-77.35,34.69
-77.8,35.3
-76.58,35.29
-76.52,34.73
-77.56,35.42
-77.2,34.9
-76.7,35.1
-76.76,34.74
-77,35.1
-77.1,35.1
-76.9,34.8
-76.7,35.1
-77.7,35
-77.2,35
-77.6,34.9
-76.877,34.689
-76.39,34.87
-77.9,35.2
-76.5,34.81
-77.7,35.4
-76.3,34.8
-77.14,34.76
-76.745,35.13
-77.1,34.74
-77.4,35.1
-77.2,35.3
-76.67,35.19
-76.506,34.787
-77.42,35.52
-77.01,34.66
-81.3,35.8
-81.4,35.7
-81.8,36.2
-81.7,36.1
-81.33,36.05
-81.6,36.2
-81.1,35.7
-81.1,35.7
-81.8,36
-81.5,35.7
-81.2,35.7
-81.6,36.5
-81.9,36
-81.38,36.49
-81.51,36.21
-81.7,35.8
-80.9,36.3
-81.95,36.21
-80.97,36.52
-81.4,36.1
-80.9,35.9
-81.5,36.3
-81,36.44
-81.7,35.8
-81.37,36.33
-81.5,35.8
-81.4,36.55
-80.8,36
-81.1,36.3
-81.1,35.9
-81.42,35.72
-81.48,35.85
-81.4,36.4
-80.84,36.22
-81.5,36.5
-81.3,36.4
-81.5,36
-81.85,36.08
-81.9,36
-81.22,36.32
-81.2,35.6
-81.3,36.3
-81.9,36
-81.1,36.1
-81.7,35.8
-82,36
-81.2,35.6
-81.1,36.2
-80.86,35.97
-81.8,36.1
-81.3,36.53
-81.4,36.2
-81.6,35.7
-81.5,35.8
-81.01,36.39
-81,36.2
-80.94,36.2
-81.6,35.7
-81.33,36.49
-81,35.61
-81.2,36.5
-80.86,36.34
-80.9,35.7
-81.06,35.84
-81.85,36.26
-81.2,35.9
-80.96,35.58
-80.91,36.38
-81.62,36.33
-81.04,36.36
-80.9,36
-81.58,35.73
-81.8,36.3
-81.55,36.46
-81.5,36.4
-81.2,36.1
-81.74,36.35
-82.64,35.7
-83.62,35.39
-82.57,35.46
-82.2,36
-83.082,35.426
-82.9,35.3
-82.41,35.75
-82.3,35.6
-82.8,35.2
-83.6,35.4
-82.3,35.9
-82.7,35.5
-82.8,35.5
-83.1,35.08
-82.62,35.16
-83.3,35.6
-82.247,35.439
-83,35.7
-82.1,35.2
-83.1,35.3
-83.2,35.3
-82.42,35.28
-82.6,35.32
-82.39,35.52
-82.38,35.28
-82.48,35.46
-83.79,35.43
-83.4,35.2
-82.36,35.48
-83.08,35.17
-82.5,35.3
-82.3,36
-83.19,35.08
-82.6,35.4
-82.9,35.8
-82.97,35.53
-82.18,35.46
-82.91,35.13
-82.8,35.6
-82.1,35.7
-83.1,35.5
-82,35.7
-82.7,35.9
-82.5,35.9
-82.2,35.4
-82.3,35.6
-82.59,35.38
-81.9,35.7
-82.2,35.6
-83.5,35
-82.62,35.24
-82.7,35.3
-83.8,35.3
-82.82,35.11
-82.3,35.3
-83,35.1
-83.3,35.02
-82.1,35.9
-82.4,35.63
-83.2,35.3
-83.65,35.21
-82.2,35.3
-83,35.3
-83.1,35.7
-83,35.4
-82.5,35.7
-83.3,35.4
-82.49,35.2
-82.51,35.36
-82.5,35.3
-82.56,35.59
-82.52,35.54
-82.55,35.65
-82.49,35.62
-82.6,35.6
-83.8,35.2
-83.95,35.03
-83.7,35.1
-83.93,35.16
-84.1,35.1
-83.92,35.01
-96.7,46.3
-97.39,46.98
-97.3,47
-97,47.1
-97.2,47.1
-97.5,47
-97,46.3
-97.25,47.33
-97.5,46.9
-97.2,47
-97.4,46.1
-96.81,46.59
-97.5,47.4
-97.8,46.1
-96.9,46.4
-97.1,46.7
-97.6,46.6
-97.4,47.1
-96.7,46
-97.7,46.8
-97.6,46.1
-97.9,46.4
-97.4,47.3
-97,47.2
-97,47.2
-97.7,46.2
-96.9,46.1
-97,47
-97.5,46
-97,47.4
-97.7,47.3
-96.9,46.7
-97.2,47.2
-98,46.7
-97,46.6
-97.3,46.6
-97.2,46.1
-97.6,46.4
-97.9,47.3
-97.3,46.4
-96.97,46.17
-97.1,46.8
-97.5,46.3
-96.9,46.3
-97.8,46.6
-97.8,47
-97.7,47.1
-97.76,47.19
-97.5,46.1
-97.4,46.5
-97.8,46.2
-97.7,46.9
-98,46.9
-96.7,46.3
-96.607,46.273
-96.9,46.5
-96.93,46.87
-97.3,46.9
-97.1,46.3
-96.83,46.93
-96.82,46.85
-96.84,46.79
-96.81,46.9
-97.2,47.9
-97.08,47.92
-97.2,48
-97.38,47.96
-97.4,47.96
-98.1,48.4
-98,47.7
-97.5,47.9
-97.4,48.9
-97.1,47.6
-96.87,47.47
-97.8,48.8
-97.7,48.6
-97,47.5
-97.95,48.17
-97.2,48.6
-97.9,48.5
-97.4,47.9
-98.2,48.5
-97.8,47.5
-97.8,48.2
-97.5,48.2
-97.5,48.1
-97.4,48.4
-97.4,48.8
-98.7,48.9
-97.5,47.6
-97.7,48.7
-97.7,48.5
-97.64,48.13
-98.3,48.8
-98,48.3
-97.7,48
-98.1,47.8
-97.2,48.1
-97.3,47.5
-97.3,48
-98.1,48
-98.1,48.6
-97.3,48.2
-97.87,48.68
-97.6,48.9
-97.8,48
-97.6,47.8
-98.2,48.7
-97.8,48.4
-97.3,48.9
-98,48
-97.7,48.3
-97.5,47.5
-97.1,47.7
-97.4,48.6
-97.8,47.6
-97.1,47.8
-98.6,48.8
-98,48.9
-98.9,48.1
-98.6,48.7
-99.8,48.8
-99.4,48.6
-100.4,48.8
-98.3,48.2
-98.9,48.8
-99.2,48.5
-99.1,48.3
-98.6,48.1
-100.1,48.9
-98.5,48.5
-99.1,48.6
-99.7,48.1
-98.99,47.97
-98.6,48.5
-99.34,48.95
-99.8,47.8
-99.7,48.3
-98.3,48
-98.4,48.3
-99.4,48.3
-99.5,48
-99.3,48.1
-98.9,48.7
-99.6,48.6
-98.37,48.59
-99.1,47.7
-99.1,47.9
-98.4,47.8
-99.1,48.2
-99.5,48.8
-99.3,48.8
-99.9,48.7
-99.5,48.9
-100.1,48.3
-99.8,48.9
-98.9,47.9
-99,48.9
-99.2,47.8
-98.9,48.5
-98.817,47.923
-98.5,47.8
-98.7,47.8
-98.8,48.3
-100.3,48.6
-99.6,48.5
-99.5,48.3
-98.7,46.9
-98.8,46.9
-98.7,46.914
-99.3,46.1
-98.5,46.4
-98.3,47.5
-99.7,47.4
-98.9,47.1
-99.1,47.5
-99.4,47.6
-99.8,47.5
-99.1,46.9
-98.1,47.5
-98.6,47.2
-99.7,46.9
-98.2,47.2
-100.3,47.5
-98.5,46.5
-98.7,46.4
-98.6,46.1
-99.6,47.7
-98.8,46
-99.2,46.4
-98.4,46.2
-99.2,46.6
-98.6,47.5
-100.1,47.5
-98.8,47.5
-98.2,47.3
-99.9,47.5
-98.24,47.541
-98.9,46.6
-98.7,47.3
-98.9,46.3
-98.3,46.4
-99.3,46.3
-98.2,46.6
-100.5,47.5
-98.6,47.6
-98.4,46.6
-99.3,46.9
-98.7,46.6
-98.1,46.1
-99.5,47.2
-99,47.2
-100.5,47.2
-99.7,47.2
-98.2,47.1
-98.3,46.9
-98.4,46.9
-99.9,46.9
-99.4,46.6
-98.5,47.4
-99.4,47.4
-99.6,46.8
-100,47.2
-98,46.4
-98.4,47.2
-100.3,47.1
-99.6,46.3
-99.3,47.2
-98.5,46.8
-100.7,46.8
-100.7,47
-100.8,46.8
-100.781,46.819
-101.5,46.7
-100.7,47
-101.8,47.2
-100.1,46.6
-100.6,46.3
-101.6,46.3
-101.1,47.1
-101.2,47.6
-100.1,46.9
-101.8,46.4
-101.3,46.5
-100.7,46.1
-101.7,47.7
-102.1,47.3
-100,46.1
-100.3,46.5
-101.6,47.3
-100,46.5
-100.2,46.3
-100.9,46.7
-100.5,46.8
-100.7,47.5
-100.4,46.7
-99.7,46.5
-102,46.4
-101.5,46.9
-101.4,46.2
-101.37,47.5
-100.9,46.6
-101.4,46.1
-101.2,46.2
-100.8,46.3
-101.4,47.3
-100.3,46.9
-100.3,46.1
-100.9,47.5
-101.2,47.4
-101,47.3
-100.8,47.2
-102,47.3
-99.7,46.1
-102.8,46.9
-103.4,46.5
-103.8,47
-103.2,46.9
-103.4,46.2
-102.2,47.3
-102.6,47.4
-103.3,47.1
-102.5,47
-101.9,46.8
-103.9,46.7
-103.4,47.5
-102.4,47.4
-102.1,46.9
-102.5,46.1
-102.9,47.5
-102.5,46.7
-102.9,47.2
-103.9,46.2
-103.5,46.8
-102.3,46.4
-103,46.5
-102.9,46.1
-102.6,46.4
-103.7,46.3
-102.3,46.9
-103.1,46.2
-103.8,46.8
-103,46.8
-102.4,46.9
-101.3,48.1
-101.3,48.3
-101.32,48.43
-101.34,48.41
-101.3,48.246
-100.2,47.9
-101.3,48.9
-100.6,48
-100.61,48.53
-101,47.8
-101.8,48.3
-102.3,48.8
-101.5,48.3
-100.6,47.8
-101.7,48.5
-102.8,48.9
-103.2,48.8
-101,48.4
-101.6,48.2
-102,48.5
-101.5,47.9
-100.4,47.9
-102.4,48.9
-101.3,48.5
-100.8,48.3
-100.6,48.1
-102.2,48.8
-100.6,48.7
-101.4,48.6
-102.5,48.8
-103,48.6
-101.8,48
-102.5,47.8
-100.1,47.8
-101.2,47.9
-101.2,48.7
-101.5,48.8
-100.9,48.7
-102.5,48
-103,48.9
-101,48.2
-102.2,48.3
-102.2,47.9
-101.9,48.1
-102.6,49
-102.6,48.6
-101.9,47.7
-102.6,48.3
-100.9,47.8
-101.8,47.9
-101.1,48
-101.7,48.9
-100.7,48.9
-102.4,48.4
-101.1,48.3
-101.8,48.8
-100.5,48.4
-100.8,48.6
-100.9,48
-100.7,48
-101.1,48.9
-102.8,48.3
-103.2,48.6
-103.7,48.3
-103.5,48.6
-103.6,47.9
-103.5,48.9
-103.5,47.8
-103.8,47.7
-103.4,48.2
-103.8,48.9
-103.9,48.7
-102.9,47.9
-103.2,48.3
-103,48.4
-103.834,48.071
-103.1,47.8
-103.7,48.6
-82.6,40.09
-83.18,40.074
-82.97,40.41
-82.8,40.02
-82.281,40.288
-82.14,40.46
-82.49,39.929
-83.6,40.2
-83.621,39.997
-82.7,40.3
-82.69,40.24
-82.3,40.5
-83.1,40.3
-83.14,40.1
-83.14,40.12
-82.6,40.5
-82.87,40.21
-82.35,40.34
-82.5,40.1
-82.52,39.97
-83.18,40.02
-82.3,40.4
-83.45,40.11
-82.417,39.959
-82.7,40.2
-82.9579,40.3296
-82.6,39.96
-83,40.19
-83.262,40.353
-82.32,40.28
-83.4,40.3
-83.6,40.1
-83.45,40.17
-82.55,39.9
-82.5,40.4
-82.81,40.09
-82.4,40.1
-82.4,40
-83.58,40.21
-83.2,40.3
-82.7,40
-83.3,40.1
-83.1,40.17
-83.16,40.4
-83.47,40.35
-82.77,39.95
-83.959,40.218
-82.37,40.19
-84,40.1
-82.8,40.3
-82.4,39.9
-83.34,40.138
-83.8,40.1
-82.4,40.2
-82.9,40.1
-82.87,40.16
-83.54,40.15
-83.01,40.1
-82.745,39.466
-82.8,39.6
-82.9,39.7
-82.61,39.87
-83.41,39.64
-82.41,39.69
-82.832,39.915
-82.8,39.8
-82.243,39.502
-82.72,39.8
-82.9,39.6
-83.2,39.5
-83.067,39.766
-83.1,39.8
-83.21,39.94
-83.1,39.9
-82.89,39.84
-83.171,39.811
-82.32,39.48
-83.57,39.66
-82.6,39.7
-82.7,39.5
-82.81,39.81
-82.98,39.81
-82.4,39.5
-83.4,39.9
-83.588,39.594
-83.3,39.7
-82.169,39.509
-83.25,39.56
-83.1,39.8
-82.75,39.89
-82.51,39.83
-82.6,39.5
-82.41,39.77
-83.476,39.733
-82.6,39.4
-83.6,39.7
-82.83,39.61
-82.54,39.63
-82.776,39.556
-82.546,39.843
-82.4,39.5
-83.4,39.5
-83.31,39.94
-83.1,39.6
-83,39.99
-83.02,40.02
-82.97,39.97
-83.09,39.96
-82.96,39.96
-82.97,39.94
-82.96,39.88
-82.93,39.95
-83.02,40.01
-82.97,40.01
-83.04,39.99
-82.87,39.97
-83.02,40.05
-83.03,39.97
-82.93,39.82
-82.92,40.01
-83.07,40.05
-83.08,40.03
-83.04,39.96
-83.05,39.93
-82.96,40.04
-82.89,39.94
-83.14,39.96
-82.98,40.08
-82.87,40.03
-82.94,40.08
-82.88,39.92
-83.06,40.1
-82.98,40.15
-83.1,40.6
-83.8,40.5
-83.7,40.4
-83,40.7
-82.8,40.5
-83.4,41
-82.682,40.479
-83.9,40.3
-83.6,40.31
-82.9,40.59
-82.829,40.463
-83.21,40.532
-83.3,40.7
-83.8,40.44
-83.6,40.6
-83.419,40.813
-83.92,40.52
-83.4,40.6
-83.93,40.44
-82.8,40.4
-83.58,40.31
-83.3,40.7
-82.8,40.6
-83.49,40.55
-83.31,40.59
-83.19,40.48
-84,40.3
-83.3,40.4
-83.58,40.52
-83.65,40.49
-83.89,40.47
-83.3,40.8
-83.05,40.47
-83.7,40.3
-83.5,40.4
-83.45,40.86
-83.6,40.3
-83.7,41.4
-83.63,41.38
-83.44,41.34
-83.24,41.28
-83.362,41.564
-83,41.3
-83.3,41.6
-83.7,41.2
-83.27,41.48
-83.1,41.4
-83.37,41.53
-83.3,41.4
-83.25,41.57
-82.872,41.506
-83.444,41.695
-83.33,41.33
-83.598,41.257
-82.7,41.6
-83.043,41.517
-82.77,41.53
-83.21,41.43
-83.47,41.47
-83.3,41.58
-82.82,41.68
-83.43,41.57
-83.1,41.6
-83.48,41.39
-83.62,41.31
-83,41.5
-82.82,41.65
-83.42,41.26
-83.214,41.534
-83.56,41.6
-83.72,41.28
-83.507,41.509
-82.92,41.41
-83.5,41.56
-83.52,41.3
-83.492,41.244
-83.34,41.599
-83.36,41.46
-84.46,41.67
-84.3,41.5
-83.84,41.7
-84.731,41.524
-84.5,41.5
-83.8,41.3
-84.4,41.3
-84,41.6
-83.9,41.2
-84.71,41.45
-84.7,41.6
-84.4,41.3
-84.3,41.7
-83.84,41.43
-84.02,41.31
-84.04,41.22
-83.701,41.467
-84.7,41.3
-84.16,41.24
-83.75,41.63
-83.7849,41.1904
-84.4923,41.6361
-84,41.4
-84.08,41.68
-83.94,41.35
-84.02,41.31
-84.64,41.31
-83.68,41.57
-83.95,41.69
-83.83,41.301
-83.76,41.57
-84.6,41.6
-84.1,41.4
-83.84,41.42
-84.17,41.2
-84.52,41.37
-83.6,41.5
-84.228,41.532
-84.6,41.6
-84.1,41.4
-84.56,41.32
-84.38,41.49
-83.9,41.6
-83.73,41.69
-83.7408,41.4175
-83.76,41.5
-84.1,41.6
-83.8,41.35
-84.44,41.59
-83.81,41.51
-83.54,41.65
-83.51,41.65
-83.6,41.67
-83.61,41.65
-83.53,41.68
-83.58,41.62
-83.56,41.68
-83.48,41.7
-83.54,41.71
-83.61,41.7
-83.67,41.6
-83.67,41.65
-83.44,41.67
-83.73,41.67
-83.49,41.6
-83.55,41.66
-83.66,41.71
-82,40
-81.5,39.7
-81.2,40
-81,39.8
-81.554,39.789
-81,40
-81.1,40
-81.9,39.8
-82.257,39.947
-81.52,39.916
-81.53,39.96
-81.5,39.7
-81.6,40
-81.8,39.9
-81.9,39.49
-82.1,39.6
-82,39.7
-81.6,39.8
-81.54,39.88
-81.9,39.89
-82.122,39.85
-81.3,40
-82.1,39.8
-82.3,39.92
-82.216,39.952
-82.17,39.97
-81.14,39.85
-82.3,39.7
-81.6,40.2
-81.6,40
-81.2,39.8
-81.5,40
-81.8,39.7
-81.9,39.6
-81.071,40.063
-82.2,39.9
-82.1361,39.6634
-81.8,40
-82.2,39.7
-82.3,39.6
-81.8,40
-81.448,40.04
-81.94,39.83
-81.54,39.88
-81.3,40
-82.1,39.8
-81.4,40
-81.43,39.82
-81.44,39.92
-82.21,39.63
-82.3,39.8
-81.277,39.715
-81.8,39.5
-81.3,39.8
-81.1,39.8
-81.86,40.09
-81.74,40.45
-81.98,40.4
-81.93,40.19
-81.9,40.3
-82,40.1
-82.2,40.2
-81.8,40.4
-82.1,40.1
-81.6,40.3
-81.718,40.205
-81.5,40.3
-81.62,40.41
-82.013,40.141
-82.2,40.3
-82,40.3
-81.71,40.25
-80.9,40.2
-80.97,39.89
-80.94,40.47
-80.9,40.1
-80.8,40.02
-81,40.3
-80.88,40.51
-80.8,40.4
-80.79,40.09
-80.64,40.26
-80.9,39.8
-80.9,39.8
-80.8,40.2
-80.59,40.68
-80.862,40.45
-80.626,40.513
-80.9,40.1
-80.8893,40.0078
-80.78,40.57
-80.8727,39.6684
-80.75,40.53
-80.89,39.94
-80.79,40.1
-80.76,40.12
-80.68,40.3
-80.798,40.177
-80.8,40
-80.87,39.87
-80.71,40.23
-80.77,40.43
-80.8,40.6
-81,39.6
-80.8,39.93
-80.781,40.27
-80.9,40.1
-81.1,40.2
-80.68,40.39
-80.69,40.36
-80.628,40.522
-80.89,40.67
-80.69,40.18
-80.7,40.5
-81,40
-80.68,40.64
-80.94,40.47
-80.72,40.16
-80.9,40.1
-81.3,40.2
-80.882,40.183
-80.91,40.37
-81.1,40.2
-81.21,40.15
-81.132,40.162
-80.99,40.39
-81.1,40.4
-82.26,41.37
-80.6,41.6
-80.8,41.9
-80.85,41.76
-82.02,41.45
-82.02,41.5
-81.87,41.37
-81.1,41.4
-81.4,41.45
-81.3,41.4
-81.2,41.6
-81.32,41.53
-81.95,41.31
-80.6,41.9
-80.68,41.68
-82.1,41.4
-82.02,41.37
-81.41,41.53
-80.9,41.8
-82,41.3
-81.279,41.737
-81.07,41.54
-80.7,41.7
-80.66,41.85
-82.22,41.29
-82.13,41.25
-82.16,41.45
-82.22,41.43
-82.1,41.46
-82.13,41.43
-81.5,41.31
-81.1,41.8
-81.33,41.69
-81,41.5
-81.05,41.6
-81.24,41.46
-81.54,41.31
-81.92,41.42
-81.33,41.47
-82.23,41.29
-80.8,41.5
-81.2,41.71
-81.2,41.4
-81.14,41.77
-80.57,41.76
-80.91,41.68
-80.9,41.6
-81.06,41.68
-81.44,41.32
-82.38,41.38
-82.2,41.2
-81.47,41.6
-80.62,41.54
-81.37,41.64
-81.44,41.66
-80.97,41.55
-81.691,41.505
-81.74,41.47
-81.65,41.52
-81.63,41.48
-81.63,41.45
-81.6,41.51
-81.8,41.48
-81.61,41.54
-81.7,41.45
-81.57,41.57
-81.79,41.46
-81.57,41.54
-81.7,41.48
-81.67,41.52
-81.67,41.49
-81.85,41.47
-81.53,41.57
-81.57,41.51
-81.55,41.58
-81.58,41.47
-81.53,41.53
-81.51,41.47
-81.53,41.6
-81.47,41.5
-81.63,41.4
-81.85,41.44
-81.64,41.47
-81.54,41.44
-81.73,41.39
-81.79,41.39
-81.64,41.39
-81.51,41.61
-81.74,41.31
-81.71,41.39
-81.82,41.42
-81.81,41.31
-81.56,41.4
-81.92,41.38
-81.44,41.39
-81.92,41.49
-81.61,41.3
-81.83,41.4
-81.48,41.56
-81.74,41.44
-81.92,41.44
-81.54,41.39
-81.67,41.31
-81.85,41.31
-81.2,41
-81.35,41.32
-81.63,41.02
-81.84,41.23
-82,40.9
-81.9,41.07
-81.57,40.94
-81.91,40.95
-81.47,41.14
-81.53,41.17
-81.45,41.18
-81.7,40.96
-81.08,41.31
-81.74,41.24
-81.16,41.34
-82.11,41.04
-81.46,41.25
-81.33,41.14
-81.35,41.24
-81.342,41.147
-81.4301,41.0255
-81.93,41.03
-82.04,41.16
-82.02,41.04
-81.23,41.29
-81.9,41.1
-81.33,41.03
-81.42,41.14
-81.55,41.23
-81.2,41
-81.2,41.2
-81.77,40.96
-81.2,41.1
-81.89,41.03
-81.75,41.06
-82.11,41.1
-81.83,40.94
-81.42,41.1
-81.93,41.23
-81.8,41.1
-81.2,41.2
-81.64,41.24
-82.1,40.9
-81.07,41.24
-81.52,41.05
-81.54,41.09
-81.53,41.1
-81.51,41.09
-81.46,41.08
-81.48,41.04
-81.55,41.07
-81.52,41.08
-81.5,41.11
-81.52,41.07
-81.44,41.01
-81.57,41.15
-81.56,41.04
-81.52,40.98
-81.58,41.08
-81.65,41.1
-81.63,41.16
-80.93,41.03
-80.86,41.39
-80.58,41.24
-80.56,41.32
-80.59,41.08
-80.78,41.01
-80.7,40.9
-80.7,41.4
-81.05,41.03
-81.04,41.1
-80.56,40.85
-80.66,41.42
-80.61,41.31
-80.67,41.18
-80.9,40.76
-80.58,41.17
-80.95,40.71
-80.6,41.4
-80.98,41.1
-80.91,41.24
-80.76,40.85
-80.8,40.7
-80.55,41.06
-80.73,41.15
-80.54,41.24
-80.96,41.46
-80.8,41.15
-80.57,40.75
-80.55,40.97
-80.6,40.93
-80.97,41.18
-80.61,40.85
-80.74,41.19
-81.04,40.98
-80.8,41.5
-80.88,41.08
-80.66,40.95
-80.54,40.92
-80.61,40.78
-80.9,40.9
-80.96,41.29
-80.59,41.05
-80.67,41.25
-80.9,41.2
-80.82,41.25
-80.76,41.23
-80.85,41.24
-80.76,40.9
-80.98,41.37
-80.9,40.76
-80.64,41.09
-80.647,41.1
-80.66,41.12
-80.62,41.13
-80.62,41.09
-80.66,41.07
-80.69,41.11
-80.67,41.12
-80.7,41.07
-80.67,41.02
-80.61,41.01
-80.76,41.1
-81.1,40.9
-81.79,40.74
-81.0089,40.6481
-81.6,40.64
-81,40.9
-81.798,40.56
-82.1,40.6
-81.46,40.63
-81.6,40.71
-81.6,40.88
-81.1,40.6
-81.7,40.8
-81.22,40.58
-81.29,40.43
-81.5,40.6
-81.6,40.6
-80.98,40.75
-81.38,40.68
-81.8,40.7
-82.2,40.5
-81.45,40.35
-81.31,40.96
-81.93,40.63
-81.05,40.83
-82,40.5
-82.1,40.7
-81.147,40.982
-81.2,40.9
-81.31,40.65
-81.18,40.68
-81.72,40.91
-81.5,40.8
-81.58,40.81
-80.95,40.63
-81.32,40.89
-81.379,40.441
-81.9,40.5
-81.34,40.57
-81.1,40.7
-81.703,40.695
-82.112,40.596
-81.6,40.7
-81.5,40.5
-81.63,40.84
-81.75,40.83
-81.16,40.8
-81.16,40.8
-81.368,40.642
-81.02,40.92
-81.26,40.5
-82,40.7
-81.86,40.87
-81.34,40.58
-81.54,40.6
-81.7,40.5
-81.409,40.398
-81.3,40.4
-81.43,40.96
-81.7,40.5
-81.26,40.68
-81.635,40.657
-81.696,40.616
-82,40.8
-81.188,40.308
-81.17,40.44
-81.46,40.63
-81.3,40.3
-81.37,40.8
-81.38,40.81
-81.35,40.8
-81.34,40.83
-81.42,40.76
-81.35,40.76
-81.44,40.81
-81.39,40.84
-81.43,40.79
-81.36,40.83
-81.44,40.84
-81.43,40.9
-81.32,40.89
-81.26,40.77
-83.43,41.04
-83.54,41.12
-82.3,40.9
-82.9,41.1
-83.286,41.134
-82.9,41.3
-82.5,40.6
-82.48,41.32
-83.23,41.25
-82.361,41.33
-83.55,41.21
-83,41
-83,40.8
-82.4,40.5
-82.81,41.38
-82.942,40.952
-82.49,41.23
-82.8,40.8
-82.86,41.235
-83.4,41.2
-82.8,40.7
-83,41.2
-82.5,41
-82.262,40.771
-82.5,41.4
-82.19,40.79
-83.31,41.25
-82.2,40.7
-82.41,40.7
-83.25,40.99
-82.6,41.32
-82.7,41.2
-83.1,40.8
-82.68,40.99
-82.4,41.1
-83.3,41.06
-82.86,40.95
-82.59,41.11
-82.856,40.792
-82.6,41.2
-82.33,41.01
-83.149,41.239
-82.3,40.7
-82.67,40.98
-82.2,40.92
-83,41.1
-82.7,41.4
-82.365,40.966
-82.6,40.9
-82.5,40.9
-82.22,41.04
-83,40.8
-83.1,40.9
-83.2,41.1
-82.8,40.9
-82.4,41.2
-82.7,41.1
-82.51,40.76
-82.5,40.76
-82.5,40.8
-82.6,40.7
-82.46,40.78
-82.59,40.76
-82.52,40.72
-84.71,39.14
-84.74,39.2
-84.77,39.59
-84.31,39.53
-84.5,39.4
-84.6,39.4
-84.6,39.3
-84.54,39.36
-84.73,39.24
-84.1,39.5
-84.73,39.21
-84.26,39.35
-84.2,39.5
-84.24,39.33
-84.3,39.35
-84.705,39.214
-84.4,39.5
-84.38,39.44
-84.36,39.45
-84.645,39.096
-84.75,39.14
-84.78,39.36
-84.06,39.46
-84.7,39.5
-84.5,39.4
-84.6,39.6
-84.21,39.38
-84.22,39.54
-84.48,39.49
-84.1,39.5
-84.42,39.34
-84.555,39.59
-83.74,38.69
-84.2,39.01
-84.2,39.1
-84,38.9
-84,39.3
-84.29,39.2
-84.1399,38.7931
-83.99,39.39
-83.704,38.815
-83.93,39.18
-84.1,38.8
-83.9,38.9
-84.12,39.23
-83.4,39.3
-84,38.9
-83.967,38.789
-83.599,39.344
-83.5,39.2
-83.5,39.4
-84.24,39.26
-83.8,39.2
-83.6,38.7
-84,39.1
-83.79,39.31
-84.24,39.26
-83.88,39.29
-84.23,39.16
-84.11,39.35
-84.18,38.87
-83.9,39.1
-83.749,39.038
-84.213,38.811
-84.23,38.96
-84.0861,39.1822
-83.7,39.3
-84.134,39.125
-84.08,39.26
-83.785,39.553
-83.6756,39.4818
-83.8,38.8
-83.76,38.84
-83.7,39.5
-83.8,39
-83.39,39.076
-84.31,39.16
-84,39.1
-83.8,39.5
-84.49,39.11
-84.53,39.1
-84.58,39.1
-84.58,39.11
-84.48,39.13
-84.47,39.15
-84.43,39.13
-84.43,39.15
-84.59,39.16
-84.45,39.16
-84.42,39.18
-84.55,39.12
-84.46,39.24
-84.48,39.2
-84.5,39.17
-84.52,39.27
-84.51,39.13
-84.52,39.15
-84.55,39.17
-84.53,39.2
-84.55,39.14
-84.44,39.11
-84.37,39.16
-84.49,39.15
-84.38,39.07
-84.53,39.26
-84.51,39.18
-84.67,39.11
-84.4,39.21
-84.45,39.19
-84.61,39.11
-84.58,39.2
-84.53,39.28
-84.4,39.27
-84.35,39.25
-84.34,39.18
-84.33,39.12
-84.28,39.07
-84.47,39.29
-84.66,39.22
-84.66,39.17
-84.33,39.27
-84.6,39.27
-84.63,39.27
-84.34,39.06
-84.03,39.72
-84.2,40.4
-84.65,40.22
-84.5,40
-84.07,39.63
-84.2,40.5
-83.7,39.6
-84.45,40.12
-84.4,39.8
-84.643,40.354
-84.6,39.6
-84.08,40.06
-83.8,39.7
-84.34,39.85
-83.826,39.796
-84,40.2
-84.34,40.12
-83.947,39.919
-84.7,39.7
-84.68,39.87
-84.33,39.89
-83.92,39.86
-84.01,39.83
-84.41,39.69
-84.09,40.14
-84.4,39.6
-84.494,40.114
-84.526,39.647
-84.6,40.1
-84.78,40
-84.34,40.25
-84.05,40.45
-83.7,39.6
-84.264,40.439
-84.42,39.99
-84.57,39.84
-84.35,40
-84.06,40.36
-84.02,39.88
-84.27,39.64
-84,40
-84.4,39.74
-84.7,39.98
-84.8,39.9
-84.6,40.3
-83.938,39.991
-84.574,40.325
-84.494,40.34
-84.745,40.049
-84.033,40.294
-84.401,39.905
-84.2,40.2
-84.488,39.988
-84.35,40.05
-84.091,40.33
-84.43,39.98
-84.63,40.29
-84.4,40.25
-84.2,40.3
-83.7,39.8
-83.59,39.96
-84.02,39.61
-84.2,39.9
-83.837,40.012
-84.2,40
-84.23,39.89
-84.489,39.903
-84.51,40.25
-84.5,39.7
-84.61,39.89
-84.34,39.96
-83.877,39.715
-83.9,39.7
-83.9,39.8
-84.47,40.32
-84.026,40.057
