"x1","x2","density.1","density.2","density.3","density.4","density.5","density.6","density.7","density.8","density.9","density.10","density.11","density.12","density.13","density.14","density.15","density.16","density.17","density.18","density.19","density.20","density.21","density.22","density.23","density.24","density.25","density.26","density.27","density.28","density.29","density.30","density.31","density.32","density.33","density.34","density.35","density.36","density.37","density.38","density.39","density.40","density.41","density.42","density.43","density.44","density.45","density.46","density.47","density.48","density.49","density.50","density.51","density.52","density.53","density.54","density.55","density.56","density.57","density.58","density.59","density.60","density.61","density.62","density.63","density.64","density.65","density.66","density.67","density.68","density.69","density.70","density.71","density.72","density.73","density.74","density.75","density.76","density.77","density.78","density.79","density.80","density.81","density.82","density.83","density.84","density.85","density.86","density.87","density.88","density.89","density.90","density.91","density.92","density.93","density.94","density.95","density.96","density.97","density.98","density.99","density.100","density.101"
0.36,0.36,3.66183470440102e-35,8.30771303883512e-33,1.55068594589528e-30,2.3813642416803e-28,3.00875911168686e-26,3.12758140420503e-24,2.67478845067209e-22,1.88204442098227e-20,1.08950671998295e-18,5.18907048838146e-17,2.03333455112689e-15,6.55522682608759e-14,1.73870627165385e-12,3.79423591597904e-11,6.81211630340894e-10,1.00623493359026e-08,1.22285887726889e-07,1.22268026902489e-06,1.00579409219141e-05,6.8071429381744e-05,0.000379035836747599,0.0017364220398506,0.00654470264211149,0.0202947713229029,0.0517771353041824,0.108680464988388,0.187682841790947,0.266659626671118,0.311709168126515,0.299779201716086,0.237199098834495,0.154413114932091,0.0827017970343959,0.0364422616764124,0.0132115968070792,0.0039406232352128,0.000967017045531677,0.000195237374334324,3.24303324412924e-05,4.43199698369125e-06,4.98318631240113e-07,4.60971851882497e-08,3.50833699013188e-09,2.19678629830033e-10,1.13170682005481e-11,4.79666809296977e-13,1.6726497767099e-14,4.79877048140959e-16,1.13269909811236e-17,2.1997761811607e-19,6.68956817100802e-21,7.31717712049213e-19,1.22434523694726e-16,1.48770700321479e-14,1.31267340465893e-12,8.41049837129405e-11,3.91302426999532e-09,1.32199288526965e-07,3.24318303782403e-06,5.77749486072819e-05,0.000747366180598692,0.00702025812739434,0.0478848891306579,0.237175408502715,0.853034496148987,2.22786718530058,4.22510751855349,5.81851287110463,5.81851287110469,4.22510751855407,2.22786718530459,0.853034496174712,0.237175408654442,0.047884889954295,0.00702026224102889,0.000747385083339304,5.78548644074936e-05,3.55403192984761e-06,1.24463465673986e-06,3.66667794139768e-06,1.10957174367282e-05,3.09245906036816e-05,7.92984279403208e-05,0.000187082863192482,0.00040608058997627,0.000810959653699664,0.00149003015558478,0.00251883466085997,0.00391753654973527,0.00560576962984932,0.00738016767393794,0.00893935130031546,0.00996218433605284,0.0102143782332066,0.00963558508579995,0.00836282558309658,0.00667785186275848,0.00490602001274539,0.00331612309594195,0.00206224739876482,0.00117993933373476
0.37,0.37,2.75986992820222e-36,6.63885952100448e-34,1.31388682845304e-31,2.13935103781136e-29,2.86593118787842e-27,3.15870507653746e-25,2.86425718669528e-23,2.13685256173816e-21,1.31158583428338e-19,6.62336197414359e-18,2.75181907391548e-16,9.40634440677081e-15,2.64533993887149e-13,6.12070875833787e-12,1.16514923488938e-10,1.82482409599393e-09,2.35136512702698e-08,2.49275015616868e-07,2.17418775087584e-06,1.56018087685408e-05,9.21112062190154e-05,0.000447414033437881,0.001787995195894,0.00587871906638953,0.0159022537353982,0.035391116543401,0.0648021571610524,0.0976212299639619,0.120992569694651,0.123376583355227,0.103506206309786,0.0714429956397402,0.0405707031726921,0.018955054034628,0.00728613362706026,0.00230424604264127,0.000599542786386678,0.000128342686836791,2.26038119306427e-05,3.27530581868724e-06,3.90464577746383e-07,3.82975542197994e-08,3.09043811276314e-09,2.05177000145952e-10,1.12071946192609e-11,5.03645276282943e-13,1.86213957315086e-14,5.66447034415837e-16,1.4176401314177e-17,2.91904986482912e-19,6.90959253183916e-21,4.52815100727275e-19,7.57604503271234e-17,9.20568385463461e-15,8.12260501668563e-13,5.20427670896934e-11,2.42131443000746e-09,8.18027241490736e-08,2.0068278003929e-06,3.57501786606394e-05,0.00046245778015206,0.0043440191354237,0.0296303741125295,0.146760203726317,0.527843578854712,1.37856721341389,2.61442636107616,3.60039912964984,3.60039912965014,2.61442636107867,1.37856721343113,0.527843578963434,0.146760204357165,0.0296303774804891,0.00434403567859802,0.000462532541941383,3.60610275526641e-05,3.19595346809207e-06,4.26699077482358e-06,1.35546584693566e-05,4.03753557650919e-05,0.000110669872114804,0.000279094835825011,0.000647564436238751,0.0013823657712769,0.00271501195963983,0.00490602001274539,0.00815634668375823,0.0124758697469297,0.0175571807375985,0.0227325168171039,0.0270800246524518,0.0296796915304644,0.0299280557066613,0.0277655587403331,0.0236997150548511,0.0186118106130254,0.0134475422687167,0.00893935130031549,0.00546736268453946,0.00307651160212382
0.38,0.38,1.88672982086011e-37,4.81210726178134e-35,1.00976862872585e-32,1.74328375383809e-30,2.47613264206255e-28,2.89360563270758e-26,2.78204653576572e-24,2.20064025305365e-22,1.43216589780347e-20,7.66826684299409e-19,3.37800835521826e-17,1.22428868281577e-15,3.65061945349335e-14,8.95589319809801e-13,1.80763549749834e-11,3.00173555836684e-10,4.10103628492003e-09,4.60971851882501e-08,4.26299492467344e-07,3.24350698406571e-06,2.03036665584673e-05,0.000104566776681026,0.000443070242157241,0.00154458231338074,0.00443005528232034,0.0104536233296525,0.0202947713229028,0.0324161243944025,0.0425988261275611,0.0460568027777637,0.0409684519942625,0.0299822993243735,0.0180526070966937,0.00894282099945879,0.00364475851354805,0.00122214460080054,0.000337159996902701,7.65260156345309e-05,1.42903141583138e-05,2.19550314716323e-06,2.77514682177532e-07,2.88600765669129e-08,2.46927014969668e-09,1.73819840504579e-10,1.00667596821071e-11,4.79666809296973e-13,1.88039569796261e-14,6.06482735897471e-16,1.60933794105317e-17,3.51350163242917e-19,7.4633643638911e-21,2.6569509459066e-19,4.44445824430195e-17,5.40047963133293e-15,4.76509552561185e-13,3.05306925660098e-11,1.42045495660897e-09,4.79892588676761e-08,1.17729794230812e-06,2.09727071580723e-05,0.000271299108409207,0.00254840240327555,0.0173825469557833,0.0860963186905657,0.309657440027762,0.808731244089741,1.53374334091272,2.11216053813644,2.11216053813764,1.53374334092281,0.808731244157912,0.309657440450635,0.0860963211038151,0.0173825596266696,0.00254846361305167,0.000271571155065767,2.20851425262859e-05,5.36248599298268e-06,1.45345055241295e-05,4.61354865236954e-05,0.00013517251658485,0.000364387661614243,0.000903748973263965,0.00206224739876487,0.00432954746526584,0.00836282558309658,0.0148618326349787,0.0242996761978593,0.0365542097864874,0.0505921465841081,0.0644225047732591,0.0754746137808599,0.0813528899885276,0.0806777661615311,0.0736111389269828,0.0617933873790732,0.0477253653579853,0.0339129300273012,0.0221712489770723,0.0133359450507023,0.00738016767393797
0.39,0.39,1.17265062796338e-38,3.16388930743799e-36,7.03907876409223e-34,1.2884985209096e-31,1.94049200988665e-29,2.40435953676368e-27,2.45101842319827e-25,2.05566979226084e-23,1.41846866288073e-21,8.0527784467294e-20,3.76124279577103e-18,1.44536189329556e-16,4.56963429618187e-15,1.18862785447104e-13,2.54372392493613e-12,4.47871739397947e-11,6.48779259071291e-10,7.73214284468903e-09,7.58162663236587e-08,6.11624017342333e-07,4.05944145228559e-06,2.2167037017946e-05,9.95883700115934e-05,0.000368102879880872,0.00111941061138645,0.00280071706123312,0.00576512419952069,0.00976354904021996,0.013603992047451,0.0155949734630146,0.0147083015114902,0.0114130053629863,0.00728613362706025,0.00382695940799192,0.00165375127827102,0.0005879577825393,0.000171981489912666,4.13882328739779e-05,8.19467387020026e-06,1.33489183870014e-06,1.78904018099076e-07,1.97266675189847e-08,1.78956290254304e-09,1.33567200974337e-10,8.20185892569844e-12,4.14366253140539e-13,1.72232884433314e-14,5.88989272353556e-16,1.6571365949359e-17,3.83593404528082e-19,7.94635263787888e-21,1.4783639490016e-19,2.47191053909912e-17,3.00362863746807e-15,2.65024189664827e-13,1.69805033576399e-11,7.90025974940632e-10,2.66905760349649e-08,6.54787362556e-07,1.16645609511304e-05,0.000150890629529841,0.0014173656713446,0.00966779238003995,0.0478848891306581,0.172224694501806,0.449798627266749,0.853034496149066,1.17473748858377,1.1747374885883,0.853034496186403,0.449798627514815,0.172224696015129,0.0478848976242076,0.00966783623876119,0.00141757403958824,0.000151801414576612,1.53273258682585e-05,1.42070245174827e-05,4.61607566447738e-05,0.000144491946390338,0.000416360586034657,0.00110384148888746,0.00269248086990786,0.00604237023752506,0.0124758697469297,0.0236997150548511,0.0414213462726384,0.0666061128853774,0.0985400461118954,0.134128240157013,0.167971842031465,0.193535900017352,0.205161271150476,0.200095821317392,0.179551670611832,0.148234630314197,0.112594892883223,0.0786858250176456,0.0505921465841082,0.0299280557066615,0.0162885600676002
0.4,0.4,1.77099139661681e-39,1.92937162432036e-37,4.45231897168702e-35,8.63837472303649e-33,1.37936647208357e-30,1.81212973876745e-28,1.95865780613751e-26,1.74175658897921e-24,1.27431257802694e-22,7.67050735630934e-21,3.79867225745698e-19,1.54774415494695e-17,5.18831258345453e-16,1.43091128082559e-14,3.24682510188766e-13,6.06128487050958e-12,9.30958045648053e-11,1.17640032785178e-09,1.22303751160385e-08,1.04612608491397e-07,7.361865833833e-07,4.26237228043225e-06,2.03036665584673e-05,7.95714330311272e-05,0.000256566234188857,0.000680614870092472,0.00148546690388692,0.00266737539249861,0.00394062323521281,0.00478966678146113,0.00478966678146114,0.00394062323521281,0.00266737539249861,0.00148546690388692,0.000680614870092471,0.000256566234188857,7.95714330311275e-05,2.03036665584673e-05,4.26237228043228e-06,7.361865833833e-07,1.04612608491397e-07,1.22303751160385e-08,1.17640032785178e-09,9.3095804564806e-11,6.06128487050962e-12,3.24682510188766e-13,1.43091128082559e-14,5.18831258345457e-16,1.54774415519075e-17,3.79868290865679e-19,8.00852123058104e-21,7.80200863099977e-20,1.30341979654999e-17,1.58379062518711e-15,1.39745247398414e-13,8.95369077692111e-12,4.16574711383423e-10,1.40737385365821e-08,3.45264415634908e-07,6.15063461931943e-06,7.95634858101715e-05,0.000747366180598698,0.0050977536792162,0.0252493392647376,0.0908127766439336,0.237175408502746,0.449798627267019,0.619430177971562,0.6194301779872,0.449798627394106,0.237175409333244,0.09081278162664,0.0252493667680629,0.00509789335262692,0.000748018786601924,8.23689012569693e-05,1.72462679510641e-05,4.07205681379597e-05,0.000135186559792694,0.000416360985628866,0.00117993934268846,0.00307651160226358,0.0073801676739396,0.0162885600676003,0.03307561680155,0.0617933873790732,0.106214753931453,0.167971842031465,0.244397588053387,0.327164474663344,0.402943501931427,0.456594805886926,0.47602150180324,0.456594805886926,0.402943501931427,0.327164474663344,0.244397588053388,0.167971842031466,0.106214753931453,0.0617933873790734,0.0330756168015502
0.41,0.41,4.19680661705012e-38,1.70250965410814e-37,3.11640367001243e-36,5.27129826717235e-34,8.89414154965933e-32,1.23882369392153e-29,1.41971240914082e-27,1.33860171520718e-25,1.03839359475372e-23,6.62723296584227e-22,3.47986253057751e-20,1.50332040171639e-18,5.34319012973339e-17,1.5624614764922e-15,3.75904583971121e-14,7.44055854907855e-13,1.21169430989873e-11,1.62345483801364e-10,1.78956290254302e-09,1.62298063572002e-08,1.21098655469617e-07,7.4340404137879e-07,3.75465577659284e-06,1.56018087685408e-05,5.33383266525468e-05,0.000150024931214496,0.000347173924814689,0.000660983130040069,0.00103536448741121,0.00133430700948596,0.00141474407416739,0.00123412631511019,0.000885729185769562,0.00052300026783978,0.000254075319537807,0.000101550639555429,3.33935398627313e-05,9.03445309888049e-06,2.01094822875872e-06,3.68264220049548e-07,5.54852790359445e-08,6.87789650692731e-09,7.01444173411571e-10,5.88559265195693e-11,4.06300075343514e-12,2.30761428203517e-13,1.07829886180398e-14,4.14547870630728e-16,1.31120272734555e-17,3.41212780730819e-19,7.47429128772821e-21,3.90677588335473e-20,6.51588691380562e-18,7.91747912817739e-16,6.9859617927102e-14,4.47601208883867e-12,2.08248586031445e-10,7.0355594574771e-09,1.72600074844108e-07,3.07474488409446e-06,3.97743381125468e-05,0.000373613534629918,0.00254840240327564,0.0126223197338313,0.0453979365835417,0.118565630875997,0.224857451899781,0.309657440035316,0.309657440084992,0.224857452297771,0.118565633434103,0.0453979516776767,0.0126224016727088,0.0025488116453772,0.000375494060841365,4.77247068053884e-05,3.39993341751027e-05,0.000110842471377387,0.000364394696697191,0.00110384169687102,0.00307651160659985,0.00788894983371389,0.0186118106130263,0.0403986495892624,0.0806777661615311,0.148234630314197,0.250584542450838,0.389733442652678,0.557686155271899,0.734210930364443,0.889325246394719,0.991081090971015,1.01617042823843,0.958589588070437,0.831969979967223,0.664341522524741,0.488072043493609,0.329902236784197,0.205161271150477,0.117385457115603,0.0617933873790735
0.42,0.42,1.45823494425996e-36,5.54365688734921e-36,1.95799695272525e-35,9.19429126863079e-35,5.38938773005648e-33,7.68690979047961e-31,9.33422184996704e-29,9.33136640339335e-27,7.67499041432957e-25,5.19362024485379e-23,2.89149307959702e-21,1.32444441644233e-19,4.99119950603386e-18,1.54751809462978e-16,3.94753650832467e-15,8.28468857870147e-14,1.4304933194537e-12,2.03214687276996e-11,2.37511129961046e-10,2.28387563671029e-09,1.8068435546481e-08,1.17605670773953e-07,6.29789751341545e-07,2.77474148955762e-06,1.00579409219141e-05,2.99954406212628e-05,7.35971547302108e-05,0.000148568389981133,0.000246746739387599,0.000337159996902701,0.000379035836747599,0.000350577563615015,0.000266776504075501,0.000167020834405196,8.60306757487752e-05,3.64582343866715e-05,1.27115217355137e-05,3.64635601790215e-06,8.60558121816215e-07,1.67094039943833e-07,2.66932420305906e-08,3.50833699013184e-09,3.79368173771132e-10,3.37504912637449e-11,2.4703524353408e-12,1.48763829012408e-13,7.37047356183856e-15,3.00436746744916e-16,1.00755861753088e-17,2.78001795582931e-19,6.39087495960075e-21,1.85727964259428e-20,3.08816470943195e-18,3.7524396306862e-16,3.31095282526378e-14,2.12137788770985e-12,9.86981126917494e-11,3.33445932775103e-09,8.18027241490788e-08,1.45725607482814e-06,1.88507983659424e-05,0.00017707179408409,0.00120779935353051,0.00598226936020188,0.0215160676299796,0.0561934379513808,0.106569780619383,0.146760203748822,0.146760203893998,0.106569781766081,0.0561934452008629,0.0215161096987698,0.00598249395702614,0.00120890255712289,0.000182057383515249,3.95801704831229e-05,8.07556840002717e-05,0.000279176638539953,0.000903752307717886,0.00269248096860295,0.00738016767605935,0.0186118106130585,0.0431836963653427,0.0921849014430161,0.181054186320613,0.327164474663342,0.543916835037653,0.83196997996722,1.17082396681285,1.51594814185879,1.80586748856982,1.97922973459309,1.99579223026567,1.85158324169411,1.5804470437234,1.24115336381121,0.896767255418474,0.596132540103963,0.364598357902,0.205161271150476,0.106214753931453
0.43,0.43,4.68006633701056e-35,1.77190570446284e-34,6.19159947880354e-34,1.99820896897211e-33,6.21913409553769e-33,5.95316951799834e-32,5.60777952766939e-30,5.90119428206239e-28,5.14547233391267e-26,3.69179859348679e-24,2.17927499001484e-22,1.05839000257428e-20,4.22901317093948e-19,1.39024697853136e-17,3.76014415728803e-16,8.36713245445569e-15,1.53182236514268e-13,2.30727723665537e-12,2.8592410476039e-11,2.91515312419244e-10,2.44529684232547e-09,1.68756852026332e-08,9.58188286012807e-08,4.47610135830906e-07,1.7203173944441e-06,5.43972396389931e-06,1.41515743392664e-05,3.02895112245947e-05,5.33383266525471e-05,7.72762647097946e-05,9.21112062190152e-05,9.03313354530525e-05,7.28826248873702e-05,4.8380370888637e-05,2.64225053539083e-05,1.18723969600533e-05,4.38896822639983e-06,1.33489183870014e-06,3.34032967833291e-07,6.87689193555744e-08,1.16480890115993e-08,1.62321771955031e-09,1.86105189042428e-10,1.75549583415016e-11,1.36238777285286e-12,8.6988388340935e-14,4.56963429618275e-15,1.97497325671197e-16,7.0226432465616e-18,2.05447026201014e-19,4.9809019389595e-21,8.3902701253162e-21,1.38760264875899e-18,1.68607981254584e-16,1.48770700323444e-14,9.53196528789221e-13,4.43479207361749e-11,1.49826915563058e-09,3.67563333038929e-08,6.54787362556373e-07,8.47020970255604e-06,7.95634858102413e-05,0.000542699232384024,0.00268800689469758,0.0096677923801351,0.0252493392656321,0.0478848891384034,0.065943610375665,0.0659436107659998,0.0478848921781137,0.025249358167478,0.00966790025508691,0.00268857329829856,0.000545435381875817,9.17242935955349e-05,5.81973883339086e-05,0.000187737650554915,0.000647601192571975,0.00206224889703397,0.00604237028187294,0.0162885600685534,0.0403986495892771,0.0921849014430161,0.193535900017352,0.373828209275296,0.664341522524739,1.08622430884798,1.63401647567259,2.26152887836833,2.87976227139,3.37380463517884,3.63657054444038,3.60639170969398,3.29050510193705,2.76223760969796,2.13338036187748,1.51594814185879,0.991081090971014,0.596132540103963,0.329902236784196,0.167971842031465
0.44,0.44,1.38626527002566e-33,5.22749173302052e-33,1.8193226963081e-32,5.84380830371279e-32,1.73254234157092e-31,4.76200585811375e-31,1.4980261006621e-30,3.66288827332472e-29,3.13495241403015e-27,2.3804400576719e-25,1.48981503281008e-23,7.67162822748685e-22,3.25014661991407e-20,1.13286455976567e-18,3.2487226930394e-17,7.66490730004077e-16,1.48785560324302e-14,2.37615231525758e-13,3.12210410858508e-12,3.37504912637449e-11,3.00173555836685e-10,2.19646544022709e-09,1.32231806794557e-08,6.5494842658979e-08,2.66893432707464e-07,8.94804758770079e-07,2.46818833821249e-06,5.60128821866269e-06,1.04582051719675e-05,1.60651952608295e-05,2.03036665584673e-05,2.11116681098241e-05,1.80605195875576e-05,1.27115217355137e-05,7.36079057490197e-06,3.50679995326825e-06,1.37453921907102e-06,4.43264440658563e-07,1.17605670773952e-07,2.56716183076683e-08,4.61039190315188e-09,6.81211630340887e-10,8.28105897533532e-11,8.28226866640462e-12,6.81510206650266e-13,4.61376030058692e-14,2.56978804538938e-15,1.17760378939458e-16,4.43977236570619e-18,1.37715339471127e-19,3.53000165449648e-21,3.60653139683746e-21,5.9110938980791e-19,7.18257506502844e-17,6.33752155697215e-15,4.06054655610493e-13,1.88918855004202e-11,6.3825155423249e-10,1.56579255275265e-08,2.78934562773203e-07,3.60824654702623e-06,3.38934551830417e-05,0.000231185850185271,0.00114507101204272,0.0041184078906726,0.010756031365862,0.0203986078379979,0.0280914893357225,0.0280914903012538,0.0203986152514648,0.0107560767088466,0.00411866239196801,0.00114638519912354,0.000237429417081253,6.11843094458647e-05,0.000113359700973921,0.000406359524539042,0.00138238142920243,0.0043295481035174,0.0124758697658217,0.0330756168019562,0.0806777661615378,0.181054186320614,0.373828209275299,0.710140632998358,1.24115336381121,1.99579223026567,2.95266380037195,4.01903200724603,5.03312507977639,5.79912907088296,6.14747285460401,5.9956912090204,5.38010422189021,4.44171729322351,3.37380463517884,2.35774993314071,1.51594814185879,0.896767255418475,0.488072043493608,0.244397588053387
0.45,0.45,3.78974547052128e-32,1.42336250879986e-31,4.93390027344792e-31,1.57846362175164e-30,4.66066840396196e-30,1.27009023766596e-29,3.19583387214028e-29,7.59093345040131e-29,3.31438701534084e-28,1.42348499587983e-26,9.24380081360349e-25,5.04391134970577e-23,2.26567160316663e-21,8.37324577856842e-20,2.54595425419876e-18,6.36893734165983e-17,1.31081973206974e-15,2.21961973544228e-14,3.09224430428861e-13,3.5442849626904e-12,3.34228191776855e-11,2.59308731004797e-10,1.65520128041909e-09,8.69248801729715e-09,3.75575281148147e-08,1.33508683872859e-07,3.90464577746382e-07,9.39535905372663e-07,1.85996484301725e-06,3.02939358943537e-06,4.05944145228558e-06,4.47544758818194e-06,4.05944145228558e-06,3.02939358943537e-06,1.85996484301724e-06,9.3953590537266e-07,3.90464577746382e-07,1.33508683872859e-07,3.75575281148147e-08,8.69248801729712e-09,1.65520128041908e-09,2.59308731004795e-10,3.34228191776855e-11,3.54428496269041e-12,3.0922443042889e-13,2.2196197354507e-14,1.31081973228438e-15,6.36893739042163e-17,2.54595525458047e-18,8.37343382194033e-20,2.27500675586925e-21,1.48192085909517e-21,2.38737297130961e-19,2.90081458016438e-17,2.55952349924332e-15,1.63992567035597e-13,7.62983198453799e-12,2.57769512862041e-10,6.32373835808692e-09,1.12652802626824e-07,1.45725607486699e-06,1.36884890819931e-05,9.33686155380221e-05,0.000462457780214232,0.00166329402410842,0.00434401914101981,0.00823834927652118,0.0113452598174149,0.0113452620146765,0.00823836591127599,0.00434411921579574,0.0016638464425488,0.000465263195598869,0.000106476557506037,7.00367646229991e-05,0.000224319009045733,0.000811072306502291,0.0027150182833782,0.00836282584086613,0.023699715062481,0.0617933873792374,0.1482346303142,0.327164474663345,0.664341522524743,1.24115336381121,2.13338036187748,3.37380463517884,4.90885677878431,6.57127413580588,8.09333658600221,9.17095183257755,9.56114745070021,9.17095183257755,8.0933365860022,6.57127413580588,4.9088567787843,3.37380463517885,2.13338036187749,1.24115336381122,0.664341522524742,0.327164474663344
